TRAIN_NUMBER,STATION_CODE,DIVISION_CODE,ZONE_CODE,PF_NUMBER
12150,BAP,PUNE,CR,1
22131,BAP,PUNE,CR,1
22132,BAP,PUNE,CR,2
17323,DD,PUNE,CR,3
17324,DD,PUNE,CR,3
22687,DD,PUNE,CR,3
22688,DD,PUNE,CR,3
11033,DDCC,PUNE,CR,1
11034,DDCC,PUNE,CR,1
11037,DDCC,PUNE,CR,1
11038,DDCC,PUNE,CR,1
11427,DDCC,PUNE,CR,1
11428,DDCC,PUNE,CR,1
12149,DDCC,PUNE,CR,1
12150,DDCC,PUNE,CR,1
20151,DDCC,PUNE,CR,1
20152,DDCC,PUNE,CR,1
22131,DDCC,PUNE,CR,1
22132,DDCC,PUNE,CR,1
20151,HDP,PUNE,CR,3
20152,HDP,PUNE,CR,3
11045,KOP,PUNE,CR,3
11046,KOP,PUNE,CR,3
11033,KPG,PUNE,CR,1
11034,KPG,PUNE,CR,2
11037,KPG,PUNE,CR,1
11038,KPG,PUNE,CR,2
11427,KPG,PUNE,CR,1
11428,KPG,PUNE,CR,2
12149,KPG,PUNE,CR,1
12150,KPG,PUNE,CR,2
17323,KPG,PUNE,CR,1
17324,KPG,PUNE,CR,2
20151,KPG,PUNE,CR,1
20152,KPG,PUNE,CR,2
22131,KPG,PUNE,CR,1
22132,KPG,PUNE,CR,2
22687,KPG,PUNE,CR,1
22688,KPG,PUNE,CR,1
11045,MRJ,PUNE,CR,4
11046,MRJ,PUNE,CR,3
11033,PUNE,PUNE,CR,2
11034,PUNE,PUNE,CR,6
11037,PUNE,PUNE,CR,5
11038,PUNE,PUNE,CR,2
11427,PUNE,PUNE,CR,1
11428,PUNE,PUNE,CR,6
12149,PUNE,PUNE,CR,1
12149,PUNE,PUNE,CR,4
12150,PUNE,PUNE,CR,2
22131,PUNE,PUNE,CR,2
22132,PUNE,PUNE,CR,1
11045,BTW,SUR,CR,1
11046,BTW,SUR,CR,1
11045,DLGN,SUR,CR,3
11046,DLGN,SUR,CR,3
11045,DRSV,SUR,CR,2
11046,DRSV,SUR,CR,2
11045,JTRD,SUR,CR,1
11046,JTRD,SUR,CR,1
22687,KLBG,SUR,CR,3
22688,KLBG,SUR,CR,2
11045,KVK,SUR,CR,1
11046,KVK,SUR,CR,1
11045,KWV,SUR,CR,3
11046,KWV,SUR,CR,3
11045,LUR,SUR,CR,1
11046,LUR,SUR,CR,1
11045,PVR,SUR,CR,1
11046,PVR,SUR,CR,1
11045,SGLA,SUR,CR,1
11046,SGLA,SUR,CR,1
17323,SUR,SUR,CR,3
17324,SUR,SUR,CR,1
22687,SUR,SUR,CR,3
22688,SUR,SUR,CR,1
22687,WADI,SUR,CR,3
22688,WADI,SUR,CR,2
20471,ANGL,KUR,ECOR,3
20472,ANGL,KUR,ECOR,1
20807,ANGL,KUR,ECOR,1
20808,ANGL,KUR,ECOR,3
22909,ANGL,KUR,ECOR,3
22910,ANGL,KUR,ECOR,1
20807,BALU,KUR,ECOR,3
20808,BALU,KUR,ECOR,2
20807,BAM,KUR,ECOR,1
20808,BAM,KUR,ECOR,2
18477,BBS,KUR,ECOR,3
18478,BBS,KUR,ECOR,4
20471,BBS,KUR,ECOR,4
20472,BBS,KUR,ECOR,2
20807,BBS,KUR,ECOR,2
20808,BBS,KUR,ECOR,4
22909,BBS,KUR,ECOR,4
22910,BBS,KUR,ECOR,1
18477,BHC,KUR,ECOR,4
18478,BHC,KUR,ECOR,2
20807,CAP,KUR,ECOR,1
20808,CAP,KUR,ECOR,2
18477,CTC,KUR,ECOR,2
18478,CTC,KUR,ECOR,3
20472,DNKL,KUR,ECOR,1
20807,DNKL,KUR,ECOR,1
20808,DNKL,KUR,ECOR,2
22910,DNKL,KUR,ECOR,1
18477,JJKR,KUR,ECOR,2
18478,JJKR,KUR,ECOR,3
18477,KUR,KUR,ECOR,3
18478,KUR,KUR,ECOR,6
20471,KUR,KUR,ECOR,3
20472,KUR,KUR,ECOR,6
20807,KUR,KUR,ECOR,2
20808,KUR,KUR,ECOR,4
22909,KUR,KUR,ECOR,3
22910,KUR,KUR,ECOR,3
20807,NQR,KUR,ECOR,1
20808,NQR,KUR,ECOR,2
20807,PSA,KUR,ECOR,3
20808,PSA,KUR,ECOR,2
18477,PURI,KUR,ECOR,8
18478,PURI,KUR,ECOR,5
20471,PURI,KUR,ECOR,4
20472,PURI,KUR,ECOR,6
22909,PURI,KUR,ECOR,4
22910,PURI,KUR,ECOR,6
20472,TLHD,KUR,ECOR,1
22910,TLHD,KUR,ECOR,1
20807,TLHR,KUR,ECOR,1
20808,TLHR,KUR,ECOR,1
20471,JSGR,SBP,ECOR,1
20472,JSGR,SBP,ECOR,1
20807,JSGR,SBP,ECOR,1
20808,JSGR,SBP,ECOR,1
22909,JSGR,SBP,ECOR,1
22910,JSGR,SBP,ECOR,1
20471,RAIR,SBP,ECOR,1
20472,RAIR,SBP,ECOR,2
20807,RAIR,SBP,ECOR,2
20808,RAIR,SBP,ECOR,1
20471,SBP,SBP,ECOR,1
20472,SBP,SBP,ECOR,1
20807,SBP,SBP,ECOR,2
20808,SBP,SBP,ECOR,2
22909,SBPY,SBP,ECOR,2
22910,SBPY,SBP,ECOR,1
20807,CHE,WAT,ECOR,2
20808,CHE,WAT,ECOR,3
20807,VSKP,WAT,ECOR,8
20808,VSKP,WAT,ECOR,2
20807,VZM,WAT,ECOR,4
20808,VZM,WAT,ECOR,3
03679,AUBR,DDU,ECR,2
03680,AUBR,DDU,ECR,3
06563,AUBR,DDU,ECR,3
06564,AUBR,DDU,ECR,2
11045,AUBR,DDU,ECR,3
11046,AUBR,DDU,ECR,2
12321,AUBR,DDU,ECR,2
12322,AUBR,DDU,ECR,3
18609,AUBR,DDU,ECR,2
18610,AUBR,DDU,ECR,3
22911,AUBR,DDU,ECR,3
22912,AUBR,DDU,ECR,2
03679,BBU,DDU,ECR,2
03680,BBU,DDU,ECR,3
06563,BBU,DDU,ECR,3
06564,BBU,DDU,ECR,2
07021,BBU,DDU,ECR,3
07022,BBU,DDU,ECR,2
11045,BBU,DDU,ECR,3
11046,BBU,DDU,ECR,2
12321,BBU,DDU,ECR,2
12322,BBU,DDU,ECR,3
12389,BBU,DDU,ECR,2
12390,BBU,DDU,ECR,3
18609,BBU,DDU,ECR,2
18610,BBU,DDU,ECR,3
22911,BBU,DDU,ECR,3
22912,BBU,DDU,ECR,2
01053,DDU,DDU,ECR,1
01054,DDU,DDU,ECR,6
01665,DDU,DDU,ECR,2
01666,DDU,DDU,ECR,8
01667,DDU,DDU,ECR,1
01668,DDU,DDU,ECR,5
01701,DDU,DDU,ECR,1
01702,DDU,DDU,ECR,5
03213,DDU,DDU,ECR,5
03214,DDU,DDU,ECR,1
03251,DDU,DDU,ECR,8
03252,DDU,DDU,ECR,3
03259,DDU,DDU,ECR,5
03260,DDU,DDU,ECR,3
03417,DDU,DDU,ECR,6
03418,DDU,DDU,ECR,1
03679,DDU,DDU,ECR,5
03680,DDU,DDU,ECR,1
05289,DDU,DDU,ECR,7
05290,DDU,DDU,ECR,1
05293,DDU,DDU,ECR,6
05294,DDU,DDU,ECR,1
05557,DDU,DDU,ECR,6
05558,DDU,DDU,ECR,2
05561,DDU,DDU,ECR,5
05562,DDU,DDU,ECR,1
05585,DDU,DDU,ECR,5
05586,DDU,DDU,ECR,1
06211,DDU,DDU,ECR,1
06212,DDU,DDU,ECR,5
06509,DDU,DDU,ECR,1
06510,DDU,DDU,ECR,3
06563,DDU,DDU,ECR,2
06564,DDU,DDU,ECR,6
07007,DDU,DDU,ECR,1
07008,DDU,DDU,ECR,8
07021,DDU,DDU,ECR,1
07022,DDU,DDU,ECR,6
07022,DDU,DDU,ECR,7
07311,DDU,DDU,ECR,1
07312,DDU,DDU,ECR,5
07315,DDU,DDU,ECR,1
07316,DDU,DDU,ECR,5
07357,DDU,DDU,ECR,1
07358,DDU,DDU,ECR,5
07419,DDU,DDU,ECR,1
07420,DDU,DDU,ECR,8
09031,DDU,DDU,ECR,1
09033,DDU,DDU,ECR,1
09034,DDU,DDU,ECR,1
09045,DDU,DDU,ECR,1
11015,DDU,DDU,ECR,2
11016,DDU,DDU,ECR,3
11045,DDU,DDU,ECR,3
11046,DDU,DDU,ECR,6
11427,DDU,DDU,ECR,1
11428,DDU,DDU,ECR,4
12141,DDU,DDU,ECR,1
12142,DDU,DDU,ECR,4
12149,DDU,DDU,ECR,1
12150,DDU,DDU,ECR,4
12295,DDU,DDU,ECR,2
12296,DDU,DDU,ECR,4
12321,DDU,DDU,ECR,7
12322,DDU,DDU,ECR,2
12335,DDU,DDU,ECR,4
12336,DDU,DDU,ECR,2
12361,DDU,DDU,ECR,6
12362,DDU,DDU,ECR,2
12389,DDU,DDU,ECR,4
12390,DDU,DDU,ECR,1
12519,DDU,DDU,ECR,2
12520,DDU,DDU,ECR,6
12545,DDU,DDU,ECR,6
12546,DDU,DDU,ECR,1
12577,DDU,DDU,ECR,4
12578,DDU,DDU,ECR,2
12741,DDU,DDU,ECR,2
12742,DDU,DDU,ECR,4
12791,DDU,DDU,ECR,2
12792,DDU,DDU,ECR,4
13201,DDU,DDU,ECR,7
13202,DDU,DDU,ECR,2
15647,DDU,DDU,ECR,2
15648,DDU,DDU,ECR,4
15945,DDU,DDU,ECR,2
15946,DDU,DDU,ECR,4
16601,DDU,DDU,ECR,3
16602,DDU,DDU,ECR,3
17609,DDU,DDU,ECR,4
17610,DDU,DDU,ECR,1
18609,DDU,DDU,ECR,6
18610,DDU,DDU,ECR,2
19421,DDU,DDU,ECR,4
19422,DDU,DDU,ECR,4
20933,DDU,DDU,ECR,1
20934,DDU,DDU,ECR,4
22311,DDU,DDU,ECR,4
22312,DDU,DDU,ECR,2
22351,DDU,DDU,ECR,4
22352,DDU,DDU,ECR,2
22353,DDU,DDU,ECR,4
22354,DDU,DDU,ECR,2
22359,DDU,DDU,ECR,8
22360,DDU,DDU,ECR,2
22553,DDU,DDU,ECR,6
22554,DDU,DDU,ECR,1
22563,DDU,DDU,ECR,4
22564,DDU,DDU,ECR,1
22669,DDU,DDU,ECR,2
22670,DDU,DDU,ECR,4
22911,DDU,DDU,ECR,3
22912,DDU,DDU,ECR,8
22913,DDU,DDU,ECR,1
22914,DDU,DDU,ECR,6
22947,DDU,DDU,ECR,1
22948,DDU,DDU,ECR,8
22971,DDU,DDU,ECR,1
22972,DDU,DDU,ECR,6
03679,DOS,DDU,ECR,3
03680,DOS,DDU,ECR,4
11045,DOS,DDU,ECR,4
11046,DOS,DDU,ECR,3
12321,DOS,DDU,ECR,3
12322,DOS,DDU,ECR,4
12389,DOS,DDU,ECR,3
12390,DOS,DDU,ECR,4
18609,DOS,DDU,ECR,3
18610,DOS,DDU,ECR,4
22911,DOS,DDU,ECR,4
22912,DOS,DDU,ECR,3
03417,GAYA,DDU,ECR,1
03418,GAYA,DDU,ECR,3
03679,GAYA,DDU,ECR,1
03680,GAYA,DDU,ECR,3
06563,GAYA,DDU,ECR,3
06564,GAYA,DDU,ECR,1
06904,GAYA,DDU,ECR,4
09039,GAYA,DDU,ECR,2
09040,GAYA,DDU,ECR,1
11045,GAYA,DDU,ECR,2
11046,GAYA,DDU,ECR,1
11427,GAYA,DDU,ECR,3
11428,GAYA,DDU,ECR,1
12321,GAYA,DDU,ECR,1
12322,GAYA,DDU,ECR,2
12389,GAYA,DDU,ECR,3
12390,GAYA,DDU,ECR,3
18609,GAYA,DDU,ECR,1
18610,GAYA,DDU,ECR,3
22911,GAYA,DDU,ECR,2
22912,GAYA,DDU,ECR,1
03417,SSM,DDU,ECR,2
03418,SSM,DDU,ECR,3
03679,SSM,DDU,ECR,2
03680,SSM,DDU,ECR,3
06563,SSM,DDU,ECR,3
06564,SSM,DDU,ECR,2
07021,SSM,DDU,ECR,4
07022,SSM,DDU,ECR,2
11045,SSM,DDU,ECR,3
11046,SSM,DDU,ECR,2
11427,SSM,DDU,ECR,3
11428,SSM,DDU,ECR,2
12321,SSM,DDU,ECR,2
12322,SSM,DDU,ECR,3
12389,SSM,DDU,ECR,2
12390,SSM,DDU,ECR,3
18609,SSM,DDU,ECR,2
18610,SSM,DDU,ECR,3
22911,SSM,DDU,ECR,3
22912,SSM,DDU,ECR,2
11447,BHME,DHN,ECR,1
11448,BHME,DHN,ECR,1
03379,BKRO,DHN,ECR,2
03380,BKRO,DHN,ECR,2
11447,BKRO,DHN,ECR,1
11448,BKRO,DHN,ECR,2
19413,BKRO,DHN,ECR,1
19414,BKRO,DHN,ECR,2
19607,BKRO,DHN,ECR,2
19608,BKRO,DHN,ECR,1
11447,BRKA,DHN,ECR,3
11448,BRKA,DHN,ECR,4
18009,BRKA,DHN,ECR,3
18010,BRKA,DHN,ECR,4
11447,BRMO,DHN,ECR,2
11448,BRMO,DHN,ECR,2
08611,BRWD,DHN,ECR,1
08612,BRWD,DHN,ECR,2
09619,BRWD,DHN,ECR,3
09620,BRWD,DHN,ECR,3
11447,BRWD,DHN,ECR,2
11448,BRWD,DHN,ECR,1
13025,BRWD,DHN,ECR,1
13026,BRWD,DHN,ECR,2
18009,BRWD,DHN,ECR,1
18010,BRWD,DHN,ECR,2
11447,CNPR,DHN,ECR,3
11448,CNPR,DHN,ECR,2
11447,CPDR,DHN,ECR,2
11448,CPDR,DHN,ECR,1
08611,CPU,DHN,ECR,3
08612,CPU,DHN,ECR,3
09619,CPU,DHN,ECR,4
09620,CPU,DHN,ECR,3
11447,CPU,DHN,ECR,3
11448,CPU,DHN,ECR,3
13025,CPU,DHN,ECR,3
13026,CPU,DHN,ECR,3
18009,CPU,DHN,ECR,3
18010,CPU,DHN,ECR,3
19413,CPU,DHN,ECR,3
19414,CPU,DHN,ECR,3
19607,CPU,DHN,ECR,3
19608,CPU,DHN,ECR,3
03379,CRP,DHN,ECR,1
03380,CRP,DHN,ECR,2
11447,CRP,DHN,ECR,3
11448,CRP,DHN,ECR,1
18609,CRP,DHN,ECR,2
18610,CRP,DHN,ECR,1
19413,CRP,DHN,ECR,2
19414,CRP,DHN,ECR,2
19607,CRP,DHN,ECR,2
19608,CRP,DHN,ECR,2
01149,DHN,DHN,ECR,1
01150,DHN,DHN,ECR,3
03379,DHN,DHN,ECR,6
03380,DHN,DHN,ECR,7
03679,DHN,DHN,ECR,2
03680,DHN,DHN,ECR,1
06563,DHN,DHN,ECR,1
06564,DHN,DHN,ECR,2
09039,DHN,DHN,ECR,1
09040,DHN,DHN,ECR,2
11045,DHN,DHN,ECR,1
11046,DHN,DHN,ECR,2
11447,DHN,DHN,ECR,6
11448,DHN,DHN,ECR,7
12321,DHN,DHN,ECR,3
12322,DHN,DHN,ECR,1
13025,DHN,DHN,ECR,6
13026,DHN,DHN,ECR,6
19413,DHN,DHN,ECR,6
19414,DHN,DHN,ECR,6
19607,DHN,DHN,ECR,6
19608,DHN,DHN,ECR,6
22911,DHN,DHN,ECR,1
22912,DHN,DHN,ECR,3
03379,DTO,DHN,ECR,1
03380,DTO,DHN,ECR,2
08611,DTO,DHN,ECR,1
08612,DTO,DHN,ECR,2
09619,DTO,DHN,ECR,3
09620,DTO,DHN,ECR,3
11447,DTO,DHN,ECR,2
11448,DTO,DHN,ECR,1
13025,DTO,DHN,ECR,1
13026,DTO,DHN,ECR,2
18009,DTO,DHN,ECR,1
18010,DTO,DHN,ECR,2
19413,DTO,DHN,ECR,2
19414,DTO,DHN,ECR,1
19607,DTO,DHN,ECR,1
19608,DTO,DHN,ECR,2
11447,DXN,DHN,ECR,1
11448,DXN,DHN,ECR,2
03379,GHD,DHN,ECR,1
03380,GHD,DHN,ECR,2
08611,GHD,DHN,ECR,1
08612,GHD,DHN,ECR,3
09619,GHD,DHN,ECR,2
09620,GHD,DHN,ECR,2
11447,GHD,DHN,ECR,3
11448,GHD,DHN,ECR,1
13025,GHD,DHN,ECR,1
13026,GHD,DHN,ECR,3
18009,GHD,DHN,ECR,1
18010,GHD,DHN,ECR,3
19413,GHD,DHN,ECR,3
19414,GHD,DHN,ECR,1
19607,GHD,DHN,ECR,1
19608,GHD,DHN,ECR,3
11447,GHQ,DHN,ECR,2
11448,GHQ,DHN,ECR,1
13025,GHQ,DHN,ECR,1
13026,GHQ,DHN,ECR,2
11447,GMIA,DHN,ECR,2
11448,GMIA,DHN,ECR,3
13025,GMIA,DHN,ECR,3
13026,GMIA,DHN,ECR,2
01149,GMO,DHN,ECR,2
01150,GMO,DHN,ECR,3
03679,GMO,DHN,ECR,3
03680,GMO,DHN,ECR,2
06563,GMO,DHN,ECR,2
06564,GMO,DHN,ECR,3
09039,GMO,DHN,ECR,2
09040,GMO,DHN,ECR,3
12321,GMO,DHN,ECR,3
12322,GMO,DHN,ECR,2
18609,GMO,DHN,ECR,3
18610,GMO,DHN,ECR,2
22911,GMO,DHN,ECR,2
22912,GMO,DHN,ECR,3
03679,HZD,DHN,ECR,2
03680,HZD,DHN,ECR,3
06563,HZD,DHN,ECR,3
06564,HZD,DHN,ECR,2
09039,HZD,DHN,ECR,3
09040,HZD,DHN,ECR,2
12321,HZD,DHN,ECR,2
12322,HZD,DHN,ECR,3
18609,HZD,DHN,ECR,2
18610,HZD,DHN,ECR,3
22911,HZD,DHN,ECR,3
22912,HZD,DHN,ECR,2
03379,KLRE,DHN,ECR,2
03380,KLRE,DHN,ECR,3
11447,KLRE,DHN,ECR,3
11448,KLRE,DHN,ECR,2
03679,KQR,DHN,ECR,4
03680,KQR,DHN,ECR,3
06563,KQR,DHN,ECR,3
06564,KQR,DHN,ECR,4
09039,KQR,DHN,ECR,3
09040,KQR,DHN,ECR,4
11045,KQR,DHN,ECR,3
11046,KQR,DHN,ECR,4
12321,KQR,DHN,ECR,4
12322,KQR,DHN,ECR,3
18609,KQR,DHN,ECR,4
18610,KQR,DHN,ECR,3
22911,KQR,DHN,ECR,3
22912,KQR,DHN,ECR,4
03379,KTH,DHN,ECR,1
03380,KTH,DHN,ECR,1
11447,KTH,DHN,ECR,1
11448,KTH,DHN,ECR,1
19413,KTH,DHN,ECR,1
19414,KTH,DHN,ECR,1
19607,KTH,DHN,ECR,1
19608,KTH,DHN,ECR,1
03379,LTHR,DHN,ECR,2
03380,LTHR,DHN,ECR,1
08611,LTHR,DHN,ECR,2
08612,LTHR,DHN,ECR,1
09619,LTHR,DHN,ECR,1
09620,LTHR,DHN,ECR,1
11447,LTHR,DHN,ECR,1
11448,LTHR,DHN,ECR,2
13025,LTHR,DHN,ECR,2
13026,LTHR,DHN,ECR,1
18009,LTHR,DHN,ECR,2
18010,LTHR,DHN,ECR,1
11447,MGME,DHN,ECR,1
11448,MGME,DHN,ECR,2
11447,NUQ,DHN,ECR,3
11448,NUQ,DHN,ECR,1
19413,NUQ,DHN,ECR,3
19414,NUQ,DHN,ECR,1
03379,OBR,DHN,ECR,1
03380,OBR,DHN,ECR,2
09619,OBR,DHN,ECR,2
09620,OBR,DHN,ECR,3
11447,OBR,DHN,ECR,2
11448,OBR,DHN,ECR,1
13025,OBR,DHN,ECR,1
13026,OBR,DHN,ECR,2
03679,PNME,DHN,ECR,3
03680,PNME,DHN,ECR,2
06563,PNME,DHN,ECR,2
06564,PNME,DHN,ECR,3
09039,PNME,DHN,ECR,2
09040,PNME,DHN,ECR,3
11045,PNME,DHN,ECR,2
11046,PNME,DHN,ECR,3
12321,PNME,DHN,ECR,3
12322,PNME,DHN,ECR,2
22911,PNME,DHN,ECR,2
22912,PNME,DHN,ECR,3
12321,PSB,DHN,ECR,2
12322,PSB,DHN,ECR,3
03379,PTRU,DHN,ECR,1
03380,PTRU,DHN,ECR,2
11447,PTRU,DHN,ECR,2
11448,PTRU,DHN,ECR,1
13025,PTRU,DHN,ECR,1
13026,PTRU,DHN,ECR,2
11447,PUS,DHN,ECR,1
11448,PUS,DHN,ECR,1
13025,PUS,DHN,ECR,1
13026,PUS,DHN,ECR,1
19413,PUS,DHN,ECR,1
19414,PUS,DHN,ECR,1
19607,PUS,DHN,ECR,1
19608,PUS,DHN,ECR,1
11447,RAY,DHN,ECR,2
11448,RAY,DHN,ECR,1
11447,RMF,DHN,ECR,2
11448,RMF,DHN,ECR,1
03379,RNQ,DHN,ECR,2
03380,RNQ,DHN,ECR,2
08611,RNQ,DHN,ECR,2
08612,RNQ,DHN,ECR,1
09619,RNQ,DHN,ECR,2
09620,RNQ,DHN,ECR,2
11447,RNQ,DHN,ECR,1
11448,RNQ,DHN,ECR,2
13025,RNQ,DHN,ECR,2
13026,RNQ,DHN,ECR,1
19607,RNQ,DHN,ECR,2
19608,RNQ,DHN,ECR,1
03379,RRME,DHN,ECR,1
03380,RRME,DHN,ECR,2
11447,RRME,DHN,ECR,2
11448,RRME,DHN,ECR,1
13025,RRME,DHN,ECR,1
13026,RRME,DHN,ECR,2
19413,RRME,DHN,ECR,2
19414,RRME,DHN,ECR,1
19607,RRME,DHN,ECR,1
19608,RRME,DHN,ECR,2
03379,SGRL,DHN,ECR,3
03380,SGRL,DHN,ECR,2
08611,SGRL,DHN,ECR,3
08612,SGRL,DHN,ECR,2
09619,SGRL,DHN,ECR,1
09620,SGRL,DHN,ECR,1
11447,SGRL,DHN,ECR,2
11448,SGRL,DHN,ECR,3
11651,SGRL,DHN,ECR,1
11652,SGRL,DHN,ECR,1
13025,SGRL,DHN,ECR,3
13026,SGRL,DHN,ECR,2
18009,SGRL,DHN,ECR,3
18010,SGRL,DHN,ECR,2
19413,SGRL,DHN,ECR,2
19414,SGRL,DHN,ECR,3
19607,SGRL,DHN,ECR,3
19608,SGRL,DHN,ECR,2
22165,SGRL,DHN,ECR,1
22166,SGRL,DHN,ECR,3
22167,SGRL,DHN,ECR,1
22168,SGRL,DHN,ECR,2
08611,TORI,DHN,ECR,5
08612,TORI,DHN,ECR,5
09619,TORI,DHN,ECR,2
09620,TORI,DHN,ECR,3
11447,TORI,DHN,ECR,3
11448,TORI,DHN,ECR,5
13025,TORI,DHN,ECR,5
13026,TORI,DHN,ECR,3
18009,TORI,DHN,ECR,5
18010,TORI,DHN,ECR,3
11447,WDM,DHN,ECR,2
11448,WDM,DHN,ECR,1
01053,ARA,DNR,ECR,1
01054,ARA,DNR,ECR,2
01143,ARA,DNR,ECR,2
01144,ARA,DNR,ECR,2
01449,ARA,DNR,ECR,1
01450,ARA,DNR,ECR,1
01665,ARA,DNR,ECR,1
01666,ARA,DNR,ECR,2
01667,ARA,DNR,ECR,1
01668,ARA,DNR,ECR,2
01701,ARA,DNR,ECR,1
01702,ARA,DNR,ECR,2
03213,ARA,DNR,ECR,2
03214,ARA,DNR,ECR,1
03241,ARA,DNR,ECR,2
03242,ARA,DNR,ECR,1
03247,ARA,DNR,ECR,2
03248,ARA,DNR,ECR,1
03251,ARA,DNR,ECR,2
03252,ARA,DNR,ECR,1
03259,ARA,DNR,ECR,2
03260,ARA,DNR,ECR,1
05253,ARA,DNR,ECR,2
05289,ARA,DNR,ECR,2
05290,ARA,DNR,ECR,1
05293,ARA,DNR,ECR,2
05294,ARA,DNR,ECR,1
05557,ARA,DNR,ECR,2
05558,ARA,DNR,ECR,1
05561,ARA,DNR,ECR,2
05562,ARA,DNR,ECR,1
06211,ARA,DNR,ECR,1
06212,ARA,DNR,ECR,2
06509,ARA,DNR,ECR,1
06510,ARA,DNR,ECR,2
07007,ARA,DNR,ECR,1
07008,ARA,DNR,ECR,2
07311,ARA,DNR,ECR,1
07312,ARA,DNR,ECR,2
07315,ARA,DNR,ECR,1
07316,ARA,DNR,ECR,2
07357,ARA,DNR,ECR,1
07358,ARA,DNR,ECR,2
09025,ARA,DNR,ECR,1
09026,ARA,DNR,ECR,2
09031,ARA,DNR,ECR,1
09032,ARA,DNR,ECR,2
09033,ARA,DNR,ECR,1
09034,ARA,DNR,ECR,2
09045,ARA,DNR,ECR,1
09046,ARA,DNR,ECR,2
09067,ARA,DNR,ECR,1
09068,ARA,DNR,ECR,2
09151,ARA,DNR,ECR,1
09343,ARA,DNR,ECR,1
09344,ARA,DNR,ECR,2
11015,ARA,DNR,ECR,1
11016,ARA,DNR,ECR,2
12141,ARA,DNR,ECR,1
12142,ARA,DNR,ECR,2
12149,ARA,DNR,ECR,1
12150,ARA,DNR,ECR,2
12295,ARA,DNR,ECR,1
12296,ARA,DNR,ECR,2
12335,ARA,DNR,ECR,2
12336,ARA,DNR,ECR,1
12577,ARA,DNR,ECR,2
12578,ARA,DNR,ECR,1
12741,ARA,DNR,ECR,1
12742,ARA,DNR,ECR,2
12791,ARA,DNR,ECR,1
12792,ARA,DNR,ECR,2
13201,ARA,DNR,ECR,2
13202,ARA,DNR,ECR,1
15647,ARA,DNR,ECR,1
15648,ARA,DNR,ECR,2
15945,ARA,DNR,ECR,1
15946,ARA,DNR,ECR,2
16601,ARA,DNR,ECR,1
16602,ARA,DNR,ECR,2
17609,ARA,DNR,ECR,2
17610,ARA,DNR,ECR,1
19421,ARA,DNR,ECR,1
19422,ARA,DNR,ECR,2
20933,ARA,DNR,ECR,1
20934,ARA,DNR,ECR,2
22311,ARA,DNR,ECR,2
22312,ARA,DNR,ECR,2
22353,ARA,DNR,ECR,2
22354,ARA,DNR,ECR,1
22563,ARA,DNR,ECR,2
22564,ARA,DNR,ECR,1
22669,ARA,DNR,ECR,1
22670,ARA,DNR,ECR,2
22947,ARA,DNR,ECR,1
22948,ARA,DNR,ECR,2
12335,BARH,DNR,ECR,3
12336,BARH,DNR,ECR,2
15647,BARH,DNR,ECR,2
15648,BARH,DNR,ECR,3
15945,BARH,DNR,ECR,2
15946,BARH,DNR,ECR,3
22311,BARH,DNR,ECR,3
22312,BARH,DNR,ECR,2
13201,BEA,DNR,ECR,2
13202,BEA,DNR,ECR,1
13201,BEHS,DNR,ECR,1
13202,BEHS,DNR,ECR,1
06211,BKP,DNR,ECR,1
06212,BKP,DNR,ECR,2
09031,BKP,DNR,ECR,1
09032,BKP,DNR,ECR,2
12335,BKP,DNR,ECR,2
12336,BKP,DNR,ECR,1
13201,BKP,DNR,ECR,3
13202,BKP,DNR,ECR,3
15647,BKP,DNR,ECR,1
15648,BKP,DNR,ECR,2
15945,BKP,DNR,ECR,1
15946,BKP,DNR,ECR,2
22311,BKP,DNR,ECR,2
22312,BKP,DNR,ECR,1
22947,BKP,DNR,ECR,1
22948,BKP,DNR,ECR,2
12335,BRYA,DNR,ECR,2
12336,BRYA,DNR,ECR,1
15647,BRYA,DNR,ECR,1
15648,BRYA,DNR,ECR,2
13201,BTA,DNR,ECR,2
13202,BTA,DNR,ECR,1
01053,BXR,DNR,ECR,1
01054,BXR,DNR,ECR,2
01143,BXR,DNR,ECR,1
01144,BXR,DNR,ECR,2
01449,BXR,DNR,ECR,1
01450,BXR,DNR,ECR,1
01665,BXR,DNR,ECR,1
01666,BXR,DNR,ECR,2
01667,BXR,DNR,ECR,1
01668,BXR,DNR,ECR,2
01701,BXR,DNR,ECR,1
01702,BXR,DNR,ECR,2
03213,BXR,DNR,ECR,2
03214,BXR,DNR,ECR,1
03241,BXR,DNR,ECR,2
03242,BXR,DNR,ECR,1
03247,BXR,DNR,ECR,2
03248,BXR,DNR,ECR,1
03251,BXR,DNR,ECR,2
03252,BXR,DNR,ECR,1
03259,BXR,DNR,ECR,2
03260,BXR,DNR,ECR,1
05253,BXR,DNR,ECR,2
05289,BXR,DNR,ECR,2
05290,BXR,DNR,ECR,1
05293,BXR,DNR,ECR,1
05294,BXR,DNR,ECR,1
05557,BXR,DNR,ECR,2
05558,BXR,DNR,ECR,1
05561,BXR,DNR,ECR,2
05562,BXR,DNR,ECR,1
06211,BXR,DNR,ECR,1
06212,BXR,DNR,ECR,2
07007,BXR,DNR,ECR,1
07008,BXR,DNR,ECR,2
07311,BXR,DNR,ECR,1
07312,BXR,DNR,ECR,2
07315,BXR,DNR,ECR,1
